index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
8d6b9f3153141dcb9fb198626c2a964b,2025-12-12T14:21:36Z,Fog,mist nederland,www.nrc.nl,nl,0.1,"Das Kabinett streitet über Gülle und verpasst daher die Brüsseler Frist für die Wasserqualität. „Trotz allem will Ministerin Wiersma wieder ihren Willen durchsetzen.“ Neue Düngemittelpläne des scheidenden Ministers Wiersma (BBB) ​​​​säen Spaltung innerhalb des Kabinetts und der Koalitionspartei BBB. Sollte der Konflikt andauern, könnte die Europäische Kommission eingreifen und eine Geldstrafe gegen die Niederlande verhängen.",Kabinet ruziet over mest en mist daardoor Brusselse deadline voor waterkwaliteit. ‘Minister Wiersma wil ondanks alles weer haar zin doordrijven’,"Nieuwe mestplannen van demissionair minister Wiersma (BBB) zaaien verdeeldheid binnen het kabinet én coalitiepartij BBB. Als het conflict aanhoudt, kan de Europese Commissie mogelijk ingrijpen en Nederland beboeten.","Cabinet argues about manure and therefore misses Brussels deadline for water quality. 'Despite everything, Minister Wiersma wants to get her way again'. New fertilizer plans from outgoing Minister Wiersma (BBB) ​​are sowing division within the cabinet and coalition party BBB. If the conflict continues, the European Commission may intervene and fine the Netherlands.","Scrinium de stercore disputat et ideo Bruxellas missorum pro aquae qualitate notificat. ""Quamvis omnia, Minister Wiersma iterum iter suum vult"". Nova consilia stercorandi ab exitu minister Wiersma (BBB) ​​divisionem intra scrinium et coalitionem partium BBB seminant. Si conflictus perseveret, Commissio Europaea Nederlandiam intervenire potest.",https://www.nrc.nl/nieuws/2025/12/12/kabinet-ruziet-over-mest-en-mist-daardoor-brusselse-deadline-voor-waterkwaliteit-minister-wiersma-wil-ondanks-alles-weer-haar-zin-doordrijven-a4915216,https://images.nrc.nl/7f7uefHZUFxnLUaS-QchdDK46I4=/1200x627/smart/filters:no_upscale()/s3/static.nrc.nl/wp-content/uploads/2025/12/12115540/121225DEN_2026952912_tieman.jpg,,"Demissionair minister Femke Wiersma (Landbouw, BBB) is hard geclasht met partijgenoot minister Robert Tieman (Infrastructuur en Waterstaat, BBB) en diens staatssecretaris Thierry Aartsen (VVD). Door … [+6281 chars]",,2026-01-09 08:39:54+00:00,wmo,Netherlands,NEU,Europe
86e773dc563f8084c694ebe247d469ee,2025-12-09T10:56:49Z,Fog,mist Henegouwen,www.telegraaf.nl,nl,0.1,Paris Saint-Germain verzichtet gegen Athletic auf den erkrankten Ousmane Dembélé. Im Bereich Sports Short achtet Telesport auf die täglichen Nachrichten. Dieser Bereich wird den ganzen Tag über kontinuierlich mit den neuesten Nachrichten aktualisiert.,Paris Saint-Germain mist zieke Ousmane Dembélé tegen Athletic,In de rubriek Sport Kort besteedt Telesport aandacht aan het dagelijkse nieuws. Deze rubriek wordt gedurende de dag continu ververst met het laatste nieuws.,"Paris Saint-Germain misses ill Ousmane Dembélé against Athletic. In the Sports Short section, Telesport pays attention to the daily news. This section is continuously updated with the latest news throughout the day.","Paris Saint-Germain aberrat ill Ousmane Dembélé contra Athleticam. In ludis Brevis sectione, Telesportus nuntium cotidianum attendit. Haec sectio continue renovatur cum proximis nuntiis per diem.",https://www.telegraaf.nl/sport/paris-saint-germain-mist-zieke-ousmane-dembele-tegen-athletic/110760406.html,https://prod-img.telegraaf.nl/public/incoming/u9ur60-sport-kort-de-geode.jpg/alternates/SIXTEEN_NINE_1200/sport%20kort%20de%20geode.jpg,,"Blijf zo altijd op de hoogte van al het sportnieuws. Voor het voetbal-, tennis-, schaats-, autosport-, wieler- en dartnieuws hebben we op onze website speciale paginas ingericht, waarop de belangrijk… [+18237 chars]",,2026-01-09 09:03:57+00:00,wmo,Belgium,WCE,Europe
8f639ea69ae141074713c1550c0ce46b,2025-12-16T10:30:00Z,Storm,storm belgie,www.nieuwsblad.be,nl,0.1,Junger Fahrer verpasst eine Kurve und landet in einem Kanal. Im Haagdam an der Grenze zwischen Temse und Basel landete am Montagabend eine junge Autofahrerin mit ihrem Auto im Kanal neben der Straße.,Jonge bestuurster mist bocht en belandt in gracht,"In de Haagdam, op de grens van Temse en Bazel, is maandagavond een jonge bestuurster met haar auto in de gracht naast de weg beland.","Young driver misses a bend and ends up in a canal. In the Haagdam, on the border of Temse and Basel, a young driver ended up with her car in the canal next to the road on Monday evening.","Iuvenis auriga flectitur et desinit in canalem. In Haagdam, in confinio Temse et Basiliensis, iuvenis auriga finivit cum suo curru in canali iuxta viam die Lune vesperi.",https://www.nieuwsblad.be/regio/oost-vlaanderen/waasland/temse/jonge-bestuurster-mist-bocht-en-belandt-in-gracht/114089798.html,https://prod-img.nieuwsblad.be/public/nieuws/x3l9xg-ongeval-in-temse/alternates/SIXTEEN_NINE_1200/Ongeval%20in%20Temse,,"PremiumMarwa (18) overgeplaatst van UZA naar Cadix-ziekenhuis: We merken aan alles dat ze nu de behandeling krijgt die ze nodig heeft
Marwa (18), de comateuze tiener die sinds november na een hersen… [+348 chars]",,2026-01-09 09:03:57+00:00,wmo,Belgium,WCE,Europe
df4dfae8c915cbcdf610d2178a6c3e20,2025-12-20T07:50:50Z,Fog,mist antwerpen,www.nieuwsblad.be,nl,0.2,Flanders investiert weitere 10 Millionen Euro in die Renovierung von Bourla in Antwerpen. Die flämische Regierung stellt weitere 10 Millionen Euro für die Renovierung des Bourla-Theaters in Antwerpen bereit. Laut der flämischen Kulturministerin Caroline Gennez (Vooruit) möchte Flandern mit den zusätzlichen Ressourcen das ikonische Gebäude für die Zukunft vorbereiten ...,Vlaanderen investeert 10 miljoen euro extra in renovatie Bourla in Antwerpen,"De Vlaamse regering trekt 10 miljoen euro extra uit voor de renovatie van de Bourlaschouwburg in Antwerpen. Met de extra middelen wil Vlaanderen het iconische gebouw klaarstomen voor de toekomst, aldus Vlaams minister van Cultuur Caroline Gennez (Vooruit) zat…","Flanders is investing an additional 10 million euros in the renovation of Bourla in Antwerp. The Flemish government is allocating an additional 10 million euros for the renovation of the Bourla Theater in Antwerp. With the extra resources, Flanders wants to prepare the iconic building for the future, according to Flemish Minister of Culture Caroline Gennez (Vooruit)...","Flandria additos 10 miliones numorum in renovatione Bourla Antverpiae investit. Imperium Flandrorum additos 10 miliones euronum ad renovationem Theatri Bourla Antverpiensis collocant. Cum subsidiis extrariis, Flandria aedificium iconicum in futurum parare vult, iuxta Ministerii Flandri Culturae Caroline Gennez (Vooruit)...",https://www.nieuwsblad.be/nieuws/vlaanderen-investeert-10-miljoen-euro-extra-in-renovatie-bourla-in-antwerpen/116226154.html,https://prod-img.nieuwsblad.be/public/nieuws/4hfx2x-file83pu0hcax5gdx384adv/alternates/SIXTEEN_NINE_1200/file83pu0hcax5gdx384adv,,Met de extra 10 miljoen stijgt de totale Vlaamse bijdrage naar 50 miljoen euro. De resterende kosten worden gedragen door de stad Antwerpen. De totale kostprijs van de werken wordt geraamd op 98 milj… [+880 chars],,2026-01-09 09:03:57+00:00,wmo,Belgium,WCE,Europe
fc985c5937ee34504eeb107958589ffc,2025-12-08T22:51:00Z,Drought,droogte belgie,www.telegraaf.nl,nl,0.1,Quinten Post wird Leons niederländischer Teamkollege bei den Golden State Warriors mit Malevy sein. Im Bereich Sports Short achtet Telesport auf die täglichen Nachrichten. Dieser Bereich wird den ganzen Tag über kontinuierlich mit den neuesten Nachrichten aktualisiert.,Quinten Post krijgt met Malevy Leons Nederlandse teamgenoot bij Golden State Warriors,In de rubriek Sport Kort besteedt Telesport aandacht aan het dagelijkse nieuws. Deze rubriek wordt gedurende de dag continu ververst met het laatste nieuws.,"Quinten Post will be Leon's Dutch teammate at the Golden State Warriors with Malevy. In the Sports Short section, Telesport pays attention to the daily news. This section is continuously updated with the latest news throughout the day.","Quinten Post turma Legionis Belgicae erit apud Bellatores Civitatis Aureae cum Malevy. In ludis Brevis sectione, Telesportus nuntium cotidianum attendit. Haec sectio continue renovatur cum proximis nuntiis per diem.",https://www.telegraaf.nl/sport/quinten-post-krijgt-met-malevy-leons-nederlandse-teamgenoot-bij-golden-state-warriors/110760406.html,https://prod-img.telegraaf.nl/public/incoming/u9ur60-sport-kort-de-geode.jpg/alternates/SIXTEEN_NINE_1200/sport%20kort%20de%20geode.jpg,,"Blijf zo altijd op de hoogte van al het sportnieuws. Voor het voetbal-, tennis-, schaats-, autosport-, wieler- en dartnieuws hebben we op onze website speciale paginas ingericht, waarop de belangrijk… [+14127 chars]",,2026-01-09 13:29:08+00:00,edo,Belgium,WCE,Europe
25d588444e2dd49df1d792b0b2402c6d,2025-12-23T04:59:23Z,Fog,mist belgië,www.nieuwsblad.be,nl,0.7,"Wetterbericht - Viele Wolkenfelder mit Höchsttemperaturen zwischen 1 und 6 Grad. Am Dienstag wird es viele Wolkenfelder geben, am Vormittag örtlich etwas Nebel oder Nebel. Am Nachmittag besteht die Möglichkeit einiger klarer Phasen. Die Temperaturen steigen in den Ardennen-Gipfeln nicht über 1 oder 2 Grad und in Niederbelgien nicht über 5 oder 6 Grad. Es weht mäßiger Wind…",Weerbericht - Veel wolkenvelden met maxima tussen 1 en 6 graden,Dinsdag zijn er veel wolkenvelden met ‘s ochtends plaatselijk nog wat nevel of mist. In de namiddag is er kans op enkele opklaringen. De temperaturen klimmen niet hoger dan 1 of 2 graden in de Ardense toppen en 5 of 6 graden in Laag-België. Er waait een matig…,Weather report - Many cloud fields with maximum temperatures between 1 and 6 degrees. There will be many cloud fields on Tuesday with some mist or fog locally in the morning. There is a chance of some clear spells in the afternoon. Temperatures do not climb higher than 1 or 2 degrees in the Ardennes peaks and 5 or 6 degrees in Lower Belgium. There is a moderate wind…,Tempestas fama est - Multi nubes campis cum maximis temperaturis inter 1 et 6 gradus. Multi erunt campi nubis die Martis cum aliqua caligine vel caligo localiter mane. Est forte aliquae clarae carminum post meridiem. Temperaturae altiores quam 1 vel 2 gradus in cacumina Arduenna non ascendunt et 5 vel 6 gradus in Belgio inferiore. Est ventus modicus…,https://www.nieuwsblad.be/nieuws/weerbericht-veel-wolkenvelden-met-maxima-tussen-1-en-6-graden/117663994.html,https://prod-img.gva.be/public/incoming/9groxg-weerfoto-brabant/alternates/SIXTEEN_NINE_1200/weerfoto%20Brabant,,"Dinsdagavond en -nacht blijft het zwaarbewolkt maar droog op enkele eventuele sneeuwvlokjes na in de Oostkantons. De minima liggen tussen -4 en 0 graden in de Ardennen, tussen -1 en +1 graden in het … [+649 chars]",,2026-01-09 17:03:52+00:00,wmo,Belgium,WCE,Europe
6278f38ede160ea48904c3b7c0d7cb4d,2025-12-28T06:35:00Z,Storm,stormvloed kustgebied,www.nieuwsblad.be,nl,0.8,"Der Schneesturm in New York sei „eine gute Zeit, um Babys zu bekommen“, sagt der Bürgermeister. New York erlitt an diesem Wochenende den größten Schneesturm seit Jahren, und laut Bürgermeister Eric Adams war dies die Zeit, drinnen zu bleiben und ... vielleicht sogar darüber nachzudenken, die Familie zu vergrößern.","Sneeuwstorm in New York is “goed moment om baby's te maken”, zegt burgemeester","New York kreeg dit weekend te maken met de grootste sneeuwstorm in jaren, en volgens burgemeester Eric Adams was dat hét moment om binnen te blijven en… misschien zelfs aan gezinsuitbreiding te denken.","Snowstorm in New York is “good time to make babies,” says mayor. New York suffered its biggest snowstorm in years this weekend, and according to Mayor Eric Adams, that was the time to stay indoors and… maybe even think about expanding the family.","Nivis in Novi Eboraci est ""tempus bonum infantes facere"", maior dicit. New York passus maximam nivem in annis hac volutpat vestibulum, et secundum Majorem Ericum Adams, id tempus erat ut domesticas maneret et… fortasse etiam cogitare de augenda familia.",https://www.nieuwsblad.be/buitenland/sneeuwstorm-in-new-york-is-goed-moment-om-babys-te-maken-zegt-burgemeester/120291405.html,https://prod-img.nieuwsblad.be/public/nieuws/u240rw-new-yorkers-enjoy-snow-in-central-park/alternates/SIXTEEN_NINE_1200/New%20Yorkers%20enjoy%20snow%20in%20Central%20Park,,"Blijf thuis. Dit is een perfecte dag om babys te maken Zoals mijn zoon zou zeggen: gewoon Netflix en chill, grapte Eric Adams in het programma Eyewitness News This Saturday Morning. De burgemeester v… [+2104 chars]",,2026-01-09 17:03:52+00:00,wmo,Belgium,WCE,Europe
799f6092f46d244b113ae627d758db33,2025-12-31T05:12:52Z,Fog,mist oost-vlaanderen,www.nieuwsblad.be,nl,0.8,"Sonne, Wolken und möglicherweise rutschige Straßen am letzten Tag des Jahres: Code Gelb in fast ganz Flandern. Heute Morgen müssen wir erneut auf rutschige Straßen achten: In fast ganz Flandern und in Brüssel gilt Code Gelb, nur an der Küste gibt es keine Warnung.","Zon, wolken en mogelijk gladde wegen op laatste dag van het jaar: code geel in bijna heel Vlaanderen","Het is deze voormiddag opnieuw opletten voor gladde wegen: code geel geldt in bijna heel Vlaanderen en in Brussel, enkel aan de kust geldt geen waarschuwing.","Sun, clouds and possibly slippery roads on the last day of the year: code yellow in almost all of Flanders. This morning we have to pay attention again for slippery roads: code yellow applies in almost all of Flanders and in Brussels, only on the coast there is no warning.","Sol, nubes, & uias lubrica pos- ultimi anni dies: codice flauo in tota Flandria fere. Hoc mane iterum ad lubricas viae operam dabimus: in omnibus fere Flandriae et Bruxellis in codice flavo adhibitum est, nisi in ora maritima nulla sit observatio.",https://www.nieuwsblad.be/binnenland/zon-wolken-en-mogelijk-gladde-wegen-op-laatste-dag-van-het-jaar-code-geel-in-bijna-heel-vlaanderen/120832472.html,https://prod-img.nieuwsblad.be/public/nieuws/3zjh87-20221209-gent-belgia-ijzel-gladde-wegen-gladheid-gevaarlijk-op-de-weg-voor-fietsers-ijs-mist-nevel-aanvriezen/alternates/SIXTEEN_NINE_1200/20221209%20Gent%20Belgi%C3%83%C2%AB%20ijzel%20gladde%20wegen%20gladheid%20gevaarlijk%20op%20de%20weg%20voor%20fietsers%20ijs%20mist%20nevel%20aanvriezen,,"Woensdag hangt er vrij veel bewolking met kans op wat lichte regen of enkele vlokjes sneeuw. Deze voormiddag is het opletten voor gladde wegen: code geel geldt in bijna heel Vlaanderen en Brussel, en… [+1404 chars]",,2026-01-10 02:32:28+00:00,wmo,Belgium,WCE,Europe
bcda554b312db6610f6f674b5357ce3a,2025-12-10T16:55:12Z,Fog,mist limburg,www.tvl.be,nl,0.7,"Hasselts Aerocademy investiert in den ersten Flugsimulator für Limburg. Das Flugausbildungszentrum Aerocademy investiert in einen hyperrealistischen Flugsimulator, mit dem Piloten in der Ausbildung üben können. Es können verschiedene Umstände simuliert werden, beispielsweise ein Flug durch Nebel oder eine Notlandung. Die Fliegen…",Hasselts Aerocademy investeert in eerste vluchtsimulator voor Limburg,Luchtvaartopleidingscentrum Aerocademy investeert in een hyperrealistische vliegsimulator waarmee piloten in opleiding kunnen oefenen. Verschillende omstandigheden kunnen nagebootst worden zoals vliegen door de mist of het maken van een noodlanding. De vliegs…,"Hasselts Aerocademy invests in the first flight simulator for Limburg. Aviation training center Aerocademy is investing in a hyper-realistic flight simulator with which pilots in training can practice. Various circumstances can be simulated, such as flying through fog or making an emergency landing. The flies…","Hasselts Aerocademia in primo fuga simulatorem Limburgensem collocat. Aeroplana institutio centrum Aerocademiae collocans in fuga simulationis hyper-realisticae qua gubernatores in disciplina exercere possunt. Variae circumstantiae simulari possunt, ut volitare per nebulam aut subitum portum facere. Muscae…",https://www.tvl.be/nieuws/hasselts-aerocademy-investeert-in-eerste-vluchtsimulator-voor-limburg-177696,https://shared.tvl.be/ext/tvl/w1920/20251210-001-6734.webp?t=1765389319,,"We onderscheiden volgende types cookies, naargelang hun doeleinden:
Wij gebruiken dus enerzijds onze eigen cookies en anderzijds cookies van zorgvuldig geselecteerde partners met wie we samenwerken.… [+91 chars]",,2026-01-10 05:00:59+00:00,wmo,Belgium,WCE,Europe
1ebad8e7f208b14e546010733689ea9b,2025-12-27T06:13:07Z,Drought,gebrek aan regen suriname,www.nieuwsblad.be,nl,0.4,"Sonniger Start in das letzte Wochenende des Jahres. Der Samstag wird größtenteils sonnig mit allmählich einigen hohen Wolken aus Nordosten. Im Tagesverlauf ziehen auch aus den Niederlanden tiefe Wolken heran. Die Höchsttemperaturen liegen im Zentrum bei etwa 2 bis 3 Grad, am Meer bei etwa 4 Grad und bei etwa 6 bis 7 Grad…",Zonnige start van het laatste weekend van het jaar,"Zaterdag is het veelal zonnig met stilaan enkele hoge sluierwolken vanaf het noordoosten. In de loop van de dag drijft er ook lage bewolking binnen vanaf Nederland. De maxima liggen rond 2 of 3 graden in het centrum, rond 4 graden aan zee en rond 6 of 7 grade…","Sunny start to the last weekend of the year. Saturday will be mostly sunny with gradually some high clouds from the northeast. During the day, low clouds will also drift in from the Netherlands. The maximum temperatures are around 2 or 3 degrees in the center, around 4 degrees at the sea and around 6 or 7 degrees…","Apricus incipit ad ultimum anni volutpat. Saturni plerumque apricis erit, cum paulatim nubes altae a septentrione et septentrione. Interdiu leves nubes etiam ex Belgio feror. Maximae temperaturae sunt circa 2 vel 3 gradus in medio, circa 4 gradus in mari et circa 6 vel 7 gradus...",https://www.nieuwsblad.be/nieuws/zonnige-maar-gladde-start-van-het-laatste-weekend-van-het-jaar/120212844.html,https://prod-img.gva.be/public/incoming/8w41g9-o-vl-weerfoto--petegem/alternates/SIXTEEN_NINE_1200/O-VL_weerfoto_%20Petegem,,"In alle Vlaamse provincies, in Brussel en in de provincies Henegouwen en Waals-Brabant geldt tussen 7 en 12 uur code geel voor gladheid. Het gaat op veel plaatsen vriezen en het is uitkijken voor lok… [+1201 chars]",,2026-01-11 05:15:40+00:00,edo,Suriname,NSA,South-America
